prior_pool_row,prior_candidate_id,decoded_selfies,decoded_smiles,canonical_smiles,is_rdkit_valid,selected_for_property_oracle,FractionCSP3,HBA,TPSA,cLogP,BertzCT,HeavyAtomCount,selfies_len_tokens,branch_token_count,ring_token_count,token_entropy
228,228,[C][C][Branch1][C][C][C][=Branch1][C][=O][N][=C][C][Branch2][Ring1][Branch2][N][C][=C][/N][C][=Branch1][Ring2][=C][N][Branch1][C][C][C@@H1][Ring1][=Branch1][C][O][C][=N][C][Ring1][Branch1][=C][Ring1][=N][C][Branch1][C][F][=C][Ring2][Ring1][Branch2],C1C(C2)C(=O)N=CC1(NC=C/N3C(=CNC)[C@@H1]3C4OC=NC4=C)C(F)=C2,C=C1N=COC1[C@H]1C(=CNC)N1C=CNC12C=NC(=O)C(CC=C1F)C2,True,True,0.3888888888888889,6.0,78.09,1.3462000000000005,765.8600237553158,26.0,48.0,10.0,7.0,2.232428605805603
229,229,[C][C][/C][Branch1][C][F][Branch1][C][O][=C][Branch1][#Branch2][C][=C][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][/C][=C][/C][Ring1][=Branch2],CC/C(F)(O)C(C=CC(=O)COC)(O)/C=C/C,C/C=C/C(O)(C=CC(=O)COC)C(O)(F)CC,True,True,0.5833333333333334,4.0,66.76,1.1334,291.16017124398627,17.0,29.0,7.0,1.0,2.0889425675274014
230,230,[C][C][C][C][C][C][=C][C][=C][C][Branch1][Ring1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][O][C][Branch1][Ring1][C][C][=C][C][Ring1][Branch2][Branch1][C][O][=C][Ring2][Ring1][C][N][P][C][=C][Branch1][C][Cl][C][=C][Ring1][=Branch2],CCCCCC1=CC=CC(CO)=C1C(=O)OC(CC)=CC(O2)CNPC=C(Cl)C=C2,CCCCCc1cccc(CO)c1C(=O)OC(=CC1CNPC=C(Cl)C=CO1)CC,True,True,0.43478260869565216,5.0,67.79,5.538100000000007,756.2430314393537,30.0,49.0,8.0,7.0,1.96296556338738
231,231,[C][O][C][=Branch1][C][=O][C][Branch1][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][C][Branch1][=Branch2][C][Branch1][C][C][=C][C][Branch1][C][F][Branch1][=Branch2][C][=C][S][C][Ring1][Branch1][=O][C][=N][Ring1][O][C][Branch1][C][F][=C][Ring2][Ring1][Ring1][O],COC(=O)C(O)C(=O)C=CC=C(C(C)=CC(F)C=CSC=O)NC(F)=CO,COC(=O)C(O)C(=O)C=CC=C(NC(F)=CO)C(C)=CC(F)C=CSC=O,True,True,0.23529411764705882,8.0,112.93,2.167,643.525795434798,27.0,54.0,12.0,6.0,2.088423064478134
232,232,[C][C@@][C][C][=C][N][C][=C][C][=C][Branch2][Ring1][Ring2][N][C][C][=Branch1][C][=O][C][C@@H1][Ring1][Ring1][C][=C][N][=C][C][=C][Ring1][=Branch1][=C][C][Branch1][C][C][=C][Ring1][Branch2][N][C][Ring2][Ring1][Ring1][=O][C][=C][Ring2][Ring1][#Branch2][C][C][O],C[C@@]CC=CNC=CC=C(NCC(=O)C[C@@H1]C1=CN=CC=C1C)C(C)=CNC=O,C[C]CC=CNC=CC=C(NCC(=O)C[CH]c1cnccc1C)C(C)=CNC=O,True,True,0.2608695652173913,5.0,83.12,3.1332000000000013,737.0567451049881,29.0,53.0,6.0,11.0,2.056383563260817
233,233,[C][C][O][C][C][N][Branch1][#Branch2][C][C][N][Ring1][#Branch1][C][=Branch1][C][=O][C][=Branch2][Ring1][=C][=C][C][=Branch1][Ring2][=C][C][=N][C][=C][Branch1][C][F][C][=C][S][Ring1][=Branch2][=Branch1][C][=O][C][=C][Ring1][=N][Cl][C][Ring2][Ring1][C],CCOCCN(CCNC=O)C=CC(=C1C=N)C=C(F)C=CS1(=O)C=CCl,CCOCCN(C=CC1=C(C=N)[SH](=O)(C=CCl)C=CC(F)=C1)CCNC=O,True,True,0.3333333333333333,5.0,82.49000000000001,2.59567,672.8268714730223,27.0,50.0,9.0,7.0,2.2632621843802765
234,234,[C][C][=C][N][Branch1][C][C][C@H1][C][Branch2][Ring1][#Branch1][O][C][C][=N][C][=C][Branch1][C][O][C][C][=C][C][=N][C][=C][Ring1][Branch2][C@H1][Ring1][#Branch2][C][=Branch1][C][=O][/C][Branch1][C][C][C][=C][Branch1][#Branch2][C][=C][C][=Ring2][Ring1][Branch1][O],CC=CN(C)[C@H1]C(OCC=NC=C(O1)CC=CC=NC=C1[C@H1]C)(O)/C(C)C=CC=CCO,C[CH]C1=CN=CC=CCC(=CN=CCOC(O)([CH]N(C)C=CC)C(C)C=CC=CCO)O1,True,True,0.36,7.0,86.88000000000001,4.084680000000004,746.9078156936991,32.0,52.0,11.0,5.0,2.160886341589464
235,235,[O][=C][N][=C][C][=C][N][C][Branch1][C][Cl][C][=Branch1][C][=O][C][N][Branch1][=Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=N][=C][Branch1][#Branch2][C][C][Branch1][C][O][C][C][C][=O][C][Ring1][Ring2],O=CN=CC=CNC(Cl)C(=O)CN(CC1=CC=CC=C1)C=C(CC(O)CC2C=O)C2,O=CN=CC=CNC(Cl)C(=O)CN(C=C1CC(O)CC(C=O)C1)Cc1ccccc1,True,True,0.36363636363636365,6.0,99.07,2.1969000000000003,758.4878662320311,30.0,46.0,8.0,4.0,2.047254506372442
236,236,[C][C][Branch1][C][C][C][Branch1][#C][C][N][C][Branch1][C][N][C][=N][C][=C][Branch1][C][Cl][C][=C][Branch2][Ring1][#Branch1][C][=C][C][=N][Ring1][#Branch1][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][=C][Branch1][C][F][C],CC(C)C(CNC(N)C=NC=C(Cl)C)=CC=CC=N,CC(Cl)=CN=CC(N)NCC(=CC=CC=N)C(C)C,True,True,0.42857142857142855,4.0,74.25999999999999,2.8198700000000008,357.4995490565423,19.0,47.0,10.0,3.0,1.889162156663573
237,237,[C][C][C][=N][O][P][=Branch1][Ring2][=C][Branch1][C][O][C][=Branch1][C][=O][C@H1][Branch1][C][Br][C][=C][C][Ring1][#Branch2][C][=C][NH1][C][Branch1][Ring1][C][S][C][=Branch1][C][=O][C][Ring2][Ring1][Branch2][=Ring1][=C][C][=C][Ring1][=Branch2],C1CC=NOP2(=CO)C(=O)[C@H1](Br)C=CC2C=C[NH1]C(CS)C(=O)C1,O=C1CCCC=NOP2(=CO)C(=O)[C@H](Br)C=CC2C=CNC1CS,True,True,0.4666666666666667,6.0,87.99000000000001,2.4368000000000007,593.5278502336548,24.0,47.0,9.0,7.0,2.388353061755699
238,238,[C][C][O][C][C][Branch2][Ring1][C][=N][C][Branch2][Ring1][=C][C][=C][NH1][C][=Branch1][C][=O][C][=Branch1][C][=O][C@][Branch1][C][C][=C][Branch1][C][C][C][#N][C][=C][Ring1][#Branch1][Ring2][Ring1][C][=C][Branch1][C][F][O][C][C][=C][Ring2][Ring1][=Branch1][C],CCOC1C(NCC=C[NH1]C(=O)C(=O)[C@](C)=C(C)C#N)(F)OCC=C1C,CCOC1C(C)=CCOC1(F)NCC=CNC(=O)C(=O)C(C)=C(C)C#N,True,True,0.5,6.0,100.45,1.6398799999999993,644.0160204304713,26.0,53.0,9.0,7.0,2.1035460356670277
239,239,[C][N][C][=Branch1][C][=O][C][Branch2][Ring1][C][O][C][=C][C][Branch1][C][C][=Branch1][C][=O][C][C@H1][Branch1][#Branch1][O][C][C][Ring1][Branch1][=O][C][=C][C][Ring1][S][C][Ring2][Ring1][Branch1][C][C][=C][Branch1][C][F][C][=C][C][F][C][C][F][C][Ring1][#Branch2][=O],C1NC(=O)C2(OC=CC(C)(O)C3[C@H1]OCC3=O)C=CC2C1CC=C(F)C=CCF,CC(O)(C=COC12C=CC1C(CC=C(F)C=CCF)CNC2=O)C1[CH]OCC1=O,True,True,0.47619047619047616,5.0,84.86000000000001,2.0849900000000003,738.0,29.0,56.0,10.0,6.0,2.0695221991298824
240,240,[C][O][C][=C][C][=C][Branch1][S][C][=C][Branch1][#Branch1][N][C][Branch1][C][N][=O][=C][C][=N][C][=C][C][Branch2][Ring1][=Branch1][C][C][Branch1][C][C][Branch1][C][C][C@H1][Branch1][#Branch2][C][=Branch1][C][=O][O][=C][Ring1][S],COC=CC=C(C=C(NC(N)=O)CC=NC=C)CCC(C)(C)[C@H1]C(=O)OC,C=CN=CCC(=CC(=CC=COC)CCC(C)(C)[CH]C(=O)OC)NC(N)=O,True,True,0.4,5.0,103.01,3.413190000000003,587.5278502336547,27.0,46.0,11.0,2.0,2.133347773741015
241,241,[C][C][O][C][=C][C][=C][C][=Branch1][C][=O][C][C][=C][C][=N][C@@H1][Ring1][Branch1][N][C][=Branch1][C][=O][C][=C][C][C@@][Ring1][Branch1][C][F][C][Ring1][=Branch2][C][Branch1][C][C][=C][Ring2][Ring1][Ring2][O][C][C][=C][Ring1][Branch1],CCOC=CC=CC(=O)CC1=CC=N[C@@H1]1NC(=O)C=CC[C@@]CF,CCOC=CC=CC(=O)CC1=CC=N[C@@H]1NC(=O)C=CC[C]CF,True,True,0.3333333333333333,4.0,67.75999999999999,2.5021900000000006,534.3856189774724,24.0,49.0,7.0,7.0,2.059111181017203
242,242,[C][N][C][=C][N][=C][C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][Ring1][Branch2][N][=C][C][C@@H1][Branch1][=Branch2][C][=C][C][O][=C][C][=N][C][=C][C][Ring1][#Branch1][=C][Ring2][Ring1][Branch1],C1NC=CN=C2C1(C(=O)OC)N=CC[C@@H1](C=CCOCC=NC)CC=C2,CN=CCOCC=C[C@H]1CC=CC2=NC=CNCC2(C(=O)OC)N=CC1,True,True,0.47368421052631576,7.0,84.64,1.7239999999999995,620.4237512704517,26.0,39.0,8.0,4.0,2.2250911291784674
243,243,[C][=C][C][=C][C][Branch1][S][C][=Branch1][C][=O][=Branch1][C][=O][O][C][C][=C][C][=C][Ring1][=N][N][C][=Branch1][C][=O][O][C][C][O][C][=Branch1][C][=O][O][=C][Branch1][C][C][C][=Branch1][C][=O][C][C][C@H1][Branch1][C][N][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][S],C=C1C=CC(C(=O)C=O)NC(=O)OCCOC(=O)OC(C)C(=O)CC[C@H1]1N,C=C1C=CC(C(=O)C=O)NC(=O)OCCOC(=O)OC(C)C(=O)CC[C@H]1N,True,True,0.47058823529411764,9.0,151.09000000000003,0.193500000000001,609.9495684877126,27.0,58.0,9.0,5.0,2.073252714582149
244,244,[C][N][C][=Branch1][C][=O][N][Branch1][C][N][C][=C][Branch1][=N][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][Branch1][=Branch2][N][Ring1][O][C][Branch1][C][C][=C][NH1][C][=C][C][=C][Ring1][=Branch2][F][C][=C][Ring2][Ring1][=Branch2][C][Branch1][C][F][F],CNC(=O)N(N1)C=C(C=CC(C(=O)O)CN1C(C)=C)[NH1]C=CC=CF,C=C(C)N1CC(C(=O)O)C=CC(NC=CC=CF)=CN(C(=O)NC)N1,True,True,0.25,5.0,96.94,1.5815000000000001,591.5278502336548,25.0,53.0,12.0,4.0,2.177293443672796
245,245,[O][=C][C][O][N][=C][C][C][=C][Branch1][=Branch2][C@@H1][C][C][=C][C][=C][C][C@@H1][Ring1][=Branch1][N][C][=C][Branch1][#Branch2][C][=C][C][=C][N][Branch2][Ring1][=Branch1][C][=C][Ring1][=Branch1][C][#N][=C][=C][Ring1][=C][Ring2][Ring1][=Branch2][Ring2][Ring1][Branch1],O=CCON=CCC=C[C@@H1]CC=CC=CC[C@@H1],[CH]CC=CC=CC[CH]C=CCC=NOCC=O,True,True,0.2857142857142857,3.0,38.66,2.941980000000001,263.76289771739914,17.0,50.0,10.0,8.0,2.195602916372688
246,246,[O][C][=C][C][=C][C][=Branch1][C][=O][NH1][C][Branch1][C][Cl][C][Ring1][=Branch2][Branch1][=N][C][=C][C][=C][C][Branch1][#Branch1][C][=C][Ring1][=Branch1][F][O][C][C][=C][C][Branch1][C][C][=C][Ring1][=N],OC=C1C=CC(=O)[NH1]C(Cl)C1(C=C2C=CCC=C2F)CC=CC(C)=C,C=C(C)C=CCC1(C=C2C=CCC=C2F)C(=CO)C=CC(=O)NC1Cl,True,True,0.25,2.0,49.33,4.927700000000003,715.1372703609896,25.0,42.0,8.0,3.0,2.0476056184484337
247,247,[C][C][Branch1][C][C][Branch1][C][O][=C][C][=C][Ring1][=Branch1][C][N][C][Branch1][Branch2][C][C][=Branch1][C][=O][C][=C][Ring1][#Branch2][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=N][Ring1][=Branch2],C1C(C)(O)CC=CCNC1(CC(=O)C=C)OC(=O)C=CC2=CC=C(C)C=C2C=N,C=CC(=O)CC1(OC(=O)C=Cc2ccc(C)cc2C=N)CC(C)(O)CC=CCN1,True,True,0.34782608695652173,6.0,99.47999999999999,3.081190000000001,827.5943257081271,29.0,49.0,11.0,4.0,1.9588586100946617
248,248,[C][C][=N][C][Branch2][Ring1][Ring2][N][C][O][C][C][C][Ring1][=Branch1][=C][C][=C][Branch1][=Branch2][C][=Branch1][C][=O][C][N][C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Ring1][O][C][=C][Ring2][Ring1][#Branch2][C][=N][Ring2][Ring1][N],CC=NC(N1COCCC1=CC=CC(=O)CN2CC)=CC=C2C=CC=C(OC)CC=N,CC=NC1=CC=C(C=CC=C(CC=N)OC)N(CC)CC(=O)C=CC=C2CCOCN21,True,True,0.375,7.0,78.22,3.953070000000003,816.0996223722956,31.0,50.0,8.0,9.0,2.1031227417829634
249,249,[O][=C][C][C][Branch1][=Branch2][C][=C][C][C][C][Ring1][=Branch1][N][C][=Ring1][O][C][=C][C][Branch1][#Branch2][C][=C][C][=Branch1][C][=O][Cl][C][=C][Ring1][Branch2][C][C][Ring1][#C][C][C][O][Ring2][Ring1][Branch1],O=CCC1(C=CC23CC1N)CC=CC2(C=CC(=O)Cl)CC3CCO,NC1CC23C=CC1(CC=O)CC=CC2(C=CC(=O)Cl)CC3CCO,True,True,0.5789473684210527,4.0,80.39,2.5056000000000016,603.5278502336548,24.0,43.0,8.0,6.0,2.1394568145602073
250,250,[C][C][N][C][=C][C][Branch1][#Branch1][C][N][C][#N][C][C][N][C][Branch1][C][N][C][=C][Branch1][C][F][C][=C][C][=C][NH1][Ring1][N][C][=C][C][Branch1][C][C][=N][Ring1][=Branch1][=N][C][Ring2][Ring1][Branch1][Branch1][C][C][C][=C][C][Ring1][=Branch2][=O],CCNC=CC(CNC#N)NC(N)C=C(F)C=CC=C[NH1],CCNC=CC(CNC#N)NC(N)C=C(F)C=CC=C[NH],True,True,0.35714285714285715,5.0,109.69999999999999,0.6294800000000005,398.24447258666214,21.0,54.0,9.0,5.0,1.9779443805480326
251,251,[C][C][C][=Branch1][C][=O][N][C][=Branch1][=Branch2][=C][C][Branch1][=C][C][O][C][C][=Branch1][C][=O][C][C][O][Ring1][Branch2][C][C][=Branch1][C][=O][O][C][C][Ring2][Ring1][Branch1][C][=N][N][=C][C][=C][Ring1][=C][C][C][Ring2][Ring1][#Branch1],C1CC(=O)NC(=C2CC3OCC(=O)C4CO3)C(=O)OCC1C=NN=CC=C4CC2,O=C1CCC2C=NN=CC=C3CCC(=C(N1)C(=O)OC2)CC1OCC(=O)C3CO1,True,True,0.55,8.0,115.64999999999999,1.0486,793.8949464100463,29.0,50.0,9.0,6.0,2.035561556254349
252,252,[C][C][=C][N][C][Branch2][Ring2][Branch2][C][=N][C][=C][Branch1][C][O][C][C][=C][Ring1][N][C][=C][C][=N][C],CC1=CNCC=NC=C(O)CC=C1C=CC=NC,CN=CC=CC1=CCC(O)=CN=CCNC=C1C,True,True,0.2857142857142857,4.0,56.980000000000004,2.536900000000001,422.95466351341577,18.0,25.0,3.0,2.0,1.7756394837233485
253,253,[C][C][C][=C][C][C][Branch2][Ring1][#C][C][=N][C][=C][C][=C][C][Branch1][C][C][Branch2][Ring1][=Branch1][C][C][=C][C][Branch1][Ring1][N][Cl][=C][Ring1][S][C][=C][Ring1][=C][C][Branch1][C][Cl][=C][Ring2][Ring1][#Branch1][O][C][=C][Ring2][Ring1][Ring1][O],CCC=C1CC2(C=NC=C3C4=CC(C)CC=CC(NCl)=C2C=C3C(Cl)=C1)OC=C4O,CCC=C1C=C(Cl)C2=CC3=C(NCl)C=CCC(C)C=C4C(O)=COC3(C=NC=C42)C1,True,True,0.2916666666666667,4.0,53.85000000000001,6.432200000000004,1006.2565456035891,30.0,52.0,7.0,10.0,2.080507959310667
254,254,[C][O][C][=C][C][Branch1][C][Cl][=C][N][=C][Ring1][=Branch1][C@@H1][C][C][=C][Ring1][Branch1][C][C][=O][C][C][C][Ring1][#Branch1][=C][C][C][O][Ring1][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=O][C][C][Ring1][#Branch2],COC=C1C(Cl)=CN=C1[C@@H1]CC=CCC=O,COC=C1C(Cl)=CN=C1[CH]CC=CCC=O,True,True,0.25,3.0,38.66,2.7910900000000014,348.2346001038465,16.0,48.0,7.0,5.0,1.8677647024564283
255,255,[N][N][=N][NH1][N][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][Ring1][O][C][Branch2][Ring2][C][C][=C][Branch1][C][C][S][C][=C][Branch1][Ring1][N][F][C][=N][Ring1][Branch2][C][=C][Ring2][Ring1][=Branch1][C][=N][O][=C][Ring2][Ring1][Ring1][N][=C][Ring2][Ring1][O],N1N=N[NH1]N=C1C=CC#COC,COC#CC=CC1=NNN=NN1,True,True,0.16666666666666666,6.0,70.37,-0.0616000000000001,266.1487732300207,12.0,52.0,7.0,12.0,2.325972860245997
256,256,[C][=C][C][=C][Branch2][Ring1][=N][N][Ring1][#Branch1][C][=C][Branch1][=Branch2][C][C][=C][C][=C][Ring1][=Branch1][O][C][C][=Ring1][S][C][C][=Branch1][C][=O][N][=C][Ring1][=Branch1][C][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][=Branch1],C12=CC=C(N1C=C(CC=CC=CO)CC23CC(=O)N=C3)CC=C4C(C)=CC=C4,CC1=CC=CC1=CCc1ccc2n1C=C(CC=CC=CO)CC21C=NC(=O)C1,True,True,0.25,3.0,54.59,4.974600000000004,990.8157418213746,28.0,47.0,9.0,6.0,2.056432627797899
257,257,[N][C@@H1][C][Branch1][C][F][C][=C][C][Branch2][Ring2][P][C][=C][C][C][Ring1][Branch1][=N][C][O][C][=C][Branch1][=C][N][C][C][=Branch1][C][=O][C@@][Ring1][#Branch1][Ring1][S][C][=C][N][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring2][Ring1][=Branch2][C][C][O][C][Ring2][Ring1][S],N[C@@H1]C(F)C=C1C2C=CCC2=NCOC3=C(NCC(=O)[C@@]31C4=C)N=C(Cl)C=C4,C=C1C=CC(Cl)=NC2=C3OCN=C4CC=CC4C(=CC(F)[CH]N)[C@]13C(=O)CN2,True,True,0.3,6.0,89.07000000000001,2.467290000000001,892.3228035743817,28.0,57.0,9.0,9.0,2.4168345351900875
258,258,[C][C][C][=C][Branch1][P][N][C][=C][Branch2][Ring2][Ring2][C][C][=C][Branch1][Ring1][C][O][C][=C][C][Branch1][C][Cl][=C][N][=C][Branch1][C][C][C][Branch1][C][F][=C][Ring1][=N][C@H1][Branch1][C][N][C][C][Ring1][Branch2][O][C][Branch1][C][C][=C][Ring2][Ring1][O],CCC=C(N1C=CCC=C(C2O)C=CC(Cl)=CN=C(C3)C(F)=C2[C@H1](N)CC3O)C(C)=C1,CCC=C1C(C)=CN1C=CCC=C1C=CC(Cl)=CN=C2CC(O)C[C@@H](N)C(=C2F)C1O,True,True,0.375,5.0,82.08,4.487400000000004,919.0851272670145,31.0,55.0,9.0,7.0,2.0620507988412324
259,259,[C][C][#C][C][Branch2][Ring1][=C][C][N][C@][Branch1][P][C][C][O][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][Branch1][C][C][N][Ring1][=N][C][#C][C][Branch1][C][C][=C][C][#N][C][Branch1][C][F][Branch1][C][C][C][=Ring1][#Branch1][O][C],C1C#CC(CN[C@]1(CCOC(=O)NCC(C)N)C#CCC)=CC#N,CCC#C[C@]1(CCOC(=O)NCC(C)N)CC#CC(=CC#N)CN1,True,True,0.5555555555555556,5.0,100.16999999999999,1.0487799999999994,600.3846512531437,24.0,51.0,10.0,3.0,2.1064485257960404
260,260,[C][N][C][Branch1][C][F][=C][C][#C][C][=C][C][=C][C][Branch1][O][C][C][=C][C][Branch2][Ring1][=Branch1][O][=C][C][=C][Branch1][C][F][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][=C][C][Ring1][=Branch1][C][S][Ring1][N][C],CNC(F)=CC#CC=CC=CC(CC=CCOCC=C(F)C1=C(F)C2=CC=C1CC2)CSC,CNC(F)=CC#CC=CC=CC(CC=CCOCC=C(F)c1c2ccc(c1F)CC2)CSC,True,True,0.3333333333333333,3.0,21.259999999999998,6.322900000000007,949.7329462342587,33.0,50.0,8.0,4.0,1.961717677979627
261,261,[S][=C][C][Branch1][C][Br][Branch1][C][O][C][C][=C][C][Ring1][N][C][=C][C][Branch1][C][Cl][=N][C][=C][Ring1][N][C][=C][C][Ring1][=Branch1],S1=CC(Br)(O2)CC=CC1C=CC(Cl)=NC=C2C=CC,CC=CC1=CN=C(Cl)C=CC2C=CCC(Br)(C=[SH]2)O1,True,True,0.2857142857142857,2.0,21.59,4.315000000000003,494.13135205769794,19.0,31.0,4.0,3.0,1.955147286654338
262,262,[C][O][C][=C][C][=C][N][Branch2][Ring1][=Branch1][C][Branch1][#Branch2][C][C][Branch1][C][C][C][C][P][=Branch1][C][=O][O][C][=C][C][=Branch1][C][=O][C][C][Ring1][#Branch2][=O][=C][C][=C][Ring2][Ring1][Branch2][C][Branch1][C][C][Branch1][C][C][Br],COC=CC=CN(C(CC(C)CC1P=O)OC=CC=O)CC1=O,COC=CC=CN1CC(=O)C(P=O)CC(C)CC1OC=CC=O,True,True,0.5,6.0,72.91,2.676800000000001,460.4299824400822,23.0,50.0,11.0,4.0,1.9991891121900327
263,263,[O][=C][Branch1][C][Cl][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][O][C][C][=Branch1][C][=O][C][C][=C][C][O][Ring2][Ring1][Branch1][=N][C][C][Branch1][Branch2][N][C][C][C@@H1][Branch1][C][C][C][Ring1][=Branch1][C][C][Ring2][Ring1][O][C][C][Ring1][S],O=C(Cl)C1=C2C=C3C=C1C2(CC(=O)CC=CCO)CCCC3,O=C(CC=CCO)CC12CCCCc3cc1c(C(=O)Cl)c2c3,True,True,0.4444444444444444,3.0,54.370000000000005,3.2893000000000017,616.9973111288068,22.0,54.0,9.0,8.0,2.0638088460341817
264,264,[C][C][C][C][C][=C][Branch2][Ring1][Ring2][O][C][C][=C][C][=C][Branch1][C][Br][C][=C][C][=C][Ring1][#Branch1][N][Branch1][C][C][C][=C][C][C][NH1][C][=Ring1][#Branch2][C][C][N][C][Ring1][=Branch1],CCCCC=C(OCC=CC1=C(Br)C=CC2=C1NC)C=CCC[NH1]C2CCNC,CCCCC=C1C=CCCNC(CCNC)c2ccc(Br)c(c2NC)C=CCO1,True,True,0.5,4.0,45.32,5.794800000000005,686.2350160333546,29.0,42.0,6.0,5.0,1.9106784784097435
265,265,[C][O][C][Branch1][C][N][=C][C][C][Branch1][C][N][C][C][Ring1][#Branch1][Branch1][C][F][O][C][C][F][C][C][=Branch1][C][=O][O][C][Ring2][Ring1][C][Ring1][#Branch2],COC(N1)=CCC(N)CC1(F)OCCF,COC1=CCC(N)CC(F)(OCCF)N1,True,True,0.7777777777777778,4.0,56.510000000000005,0.7943000000000001,214.07820003461552,15.0,35.0,6.0,4.0,1.9261618078868632
266,266,[C-1][#N+1][C][=C][C][=C][Branch1][=C][O][C][=C][Ring1][#Branch1][C][O][S][Ring1][=Branch1][=Branch1][C][=O][C][N][Branch1][=N][C][=C][O][C][Branch1][Ring1][C][#N][=C][C][=C][Ring1][Branch2][C][#N][=C][Ring2][Ring1][#Branch2][C][=C][C][Branch1][Branch1][C][C][C][=C][Ring1][#Branch1],[C-1]#[N+1]C1=CC=C(OC=C1COS=O)CN(C=C2OC(C#N)=CC=C2)C#N,[C-]#[N+]C1=CC=C(CN(C#N)C=C2C=CC=C(C#N)O2)OC=C1CO[SH]=O,True,True,0.11764705882352941,7.0,99.94,2.08285,854.4697731001038,26.0,55.0,11.0,7.0,2.3047925159110205
267,267,[C][O][C][C][=C][C][C][C][=Branch2][Ring1][=C][=C][C][=C][Branch1][=C][S][C][=Branch1][C][=O][C][C][=C][Branch1][C][O][C][=C][Branch1][C][F][C][C][=C][Ring1][N][C][=C][Ring2][Ring1][Branch1][C][=C][Ring1][O][C][Branch1][C][C][=C],COCC1=CCCC1=CC=C(SC(=O)CC=C(O)C=C)CF,C=CC(O)=CCC(=O)SC(=CC=C1CCC=C1COC)CF,True,True,0.35294117647058826,4.0,46.53,4.410600000000004,506.15640006923115,22.0,51.0,7.0,5.0,1.8298643961433778
268,268,[C][C][#C][C][Branch1][C][C][=C][Branch2][Ring2][#Branch1][S][C][=C][Branch1][C][Br][C][Branch1][#Branch1][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=C][C][=C][Branch1][=Branch2][\C][=C][Ring1][=Branch1][C][C][=C][Ring2][Ring1][=N][C],C1C#CC(C)=CSC=C(Br)C(CC(=O)C)=CC(C2)=CC=C(\C=C2CC=C1)C,CC(=O)CC1=CC2=CC=C(C)C=C(CC=CCC#CC(C)=CSC=C1Br)C2,True,True,0.2916666666666667,2.0,17.07,7.321400000000005,845.4497230899923,27.0,47.0,11.0,4.0,2.080826779280279
269,269,[C][C][=C][C][=C][Branch2][Ring1][N][C][=C][Ring1][Ring2][C][C][=C][C][Branch1][#Branch2][C][=C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][Branch1][C][F][C][Branch1][Ring1][C][Cl][C][=C][Ring1][#C][O][C][C][=C][Ring2][Ring1][S],C1C=CC2=C(C=C2CC=CC(C=C3C4=CC=CC=C4)C=CF)C(CCl)C=C3OCC=C1,FC=CC1C=CCC2=CC3=C2C=CCC=CCOC(=CC3CCl)C(c2ccccc2)=C1,True,True,0.21428571428571427,1.0,9.23,7.637500000000006,1015.0564373533532,31.0,51.0,7.0,9.0,2.027275347402563
270,270,[C][=C][C][O][C][C][=C][Branch1][#Branch1][N][C][=Branch1][C][=O][C][Ring1][Ring1][C][O][N][=C][C][Branch1][=N][C][=C][C][Branch1][C][F][Branch1][C][F][C][O][=C][Branch1][C][Cl][C][=C][Ring1][N][Cl][C][C][Ring2][Ring1][=Branch2],C=CCOC1C=C1NC(=O)C,C=CCOC1C=C1NC(C)=O,True,True,0.375,2.0,38.33,0.5912,196.0838499786226,11.0,49.0,8.0,5.0,2.1421493201841413
271,271,[C][C][Branch1][C][C][C][=N][C][C][=C][Branch2][Ring1][N][C][=C][C][C][=C][C][Branch1][N][C][=C][C][Branch1][C][C][=C][C][Ring1][=Branch1][=C][Ring1][S][C][=C][C][=Ring2][Ring1][Ring1][=N][C][=C][C][Branch1][C][C][=C][Ring2][Ring1][Branch2],C1C(C)C=NC=2C3=C(C=CCC=CC1(C4=CC(C)=CC4=C)C=CC=2)NC=CC(C)=C3,C=C1C=C(C)C=C1C12C=CC=C(N=CC(C)C1)C1=C(C=CCC=C2)NC=CC(C)=C1,True,True,0.25,2.0,24.39,6.7994000000000065,1049.3175378087608,30.0,51.0,7.0,8.0,1.8096183285455714
