prior_candidate_id,decoded_selfies,decoded_smiles,canonical_smiles,is_rdkit_valid,selected_for_property_oracle
285,[C][C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][#N][O][C][=Branch1][C][=O][N][Branch1][=Branch1][O][C][Ring1][=C][C][#C][C][=C][Ring2][Ring1][C][O][C][=C][Branch1][C][Cl][C][=C][C][Branch1][C][F][=C][Ring1][=Branch2][C][N][C][Ring1][=N],C1C(NC(=O)CC#N)=CC=C1OC=C(Cl)C=CC(F)=CCNC,CNCC=C(F)C=CC(Cl)=COC1=CC=C(NC(=O)CC#N)C1,True,True
286,[C][C][=C][C][C][Branch2][Ring1][=C][C][=C][Branch1][C][N][C][=C][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch2][C][=C][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O][C][Ring2][Ring1][C],CC=CCC(C1=C(N)C=C(C2)C(=O)N1C=CC(=O)NC3=CCCl)=CC=C3OC2,CC=CCC1=CC=C2OCCc3cc(N)c1n(c3=O)C=CC(=O)NC2=CCCl,True,True
287,[O][=S][=Branch1][C][=O][N][C][C][=C][Branch1][=Branch2][C][C][=C][C][=N][C][Branch1][C][N][Branch2][Ring1][C][=C][C][=C][Ring1][Branch1][C][N][Branch1][P][C][C][=N][C][=C][C][C][Ring1][Ring1][C][O][C][C][Ring1][O][C][=C][C][=Ring2][Ring1][Branch1],O=S(=O)NCC#CCC=CC=NCN,NCN=CC=CCC#CCN[SH](=O)=O,True,True
288,[C][O][C][N][C][C@@H1][C][S][C][=C][C][=C][N][=C][Branch1][#Branch1][C][C][O][C][C][Ring1][=Branch2][C][=C][C][Branch1][N][C][=N][Ring1][=Branch1][C][C@H1][Branch1][#Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][Branch1][C][C][O][Ring1][P][C][C][=C][Ring2][Ring1][O][Ring2][Ring1],COCNC[C@@H1]CSC=CC1=CN=C(CCOCC12)C=CC(C=N2)=O,COCNC[CH]CSC=CC1=CN=C2C=CC(=O)C=NC1COCC2,True,True
289,[C][=C][Branch1][Branch2][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][=Branch2][=C][C][=N][C][=C][Ring1][Branch1][C][=C][Ring1][=Branch1][Cl][N][=C][C][Branch1][C][O][=C][C][Ring2][Ring1][C][=Ring1][Branch2],C=C(C(=O)OC=C)C=C(O)C=CC1C2=NC=C1C=C2Cl,C=COC(=O)C(=C)C=C(O)C=CC1C2=CN=C1C(Cl)=C2,True,True
290,[C][#C][C][=C][C][Branch2][Ring1][#Branch1][N][Branch1][C][C][C][=N][C][=C][Branch1][C][Cl][C][=C][Branch1][C][F][N][=C][Ring1][Branch2][Cl][=C][Ring2][Ring1][Ring1][O][C][=C][N][Branch1][C][F][C][=C][C][=C][Ring2][Ring1][=Branch2],C1#CC2=CC1(N(C)C=NC3=C(Cl)C=C(F)N=C3Cl)OC=CN(F)C=CC=C2,CN(C=Nc1c(Cl)cc(F)nc1Cl)C12C#CC(=C1)C=CC=CN(F)C=CO2,True,True
291,[C][C][C][C][=Branch1][N][=N][C][Branch1][C][C][=C][Ring1][O][C][#C][C][=C][Branch1][C][F][C][=C][Branch1][C][Cl][C][=C][Ring1][#C][C][=N][C][=C][Ring1][#Branch1][C],C1CCC(=NC(C)=C1C#CC)C(F)C=C(Cl)C=CC=NC=CC,CC#CC1=C(C)N=C(C(F)C=C(Cl)C=CC=NC=CC)CCC1,True,True
292,[C][=C][Branch1][C][C][C][C][C][Ring1][Ring2][C][Branch1][=Branch2][C][=C][N][C][=Branch1][C][=O][N][C][=C][Ring1][#Branch2][S][C][C][=C][C][=C][Ring1][=Branch1][C][=N][Ring2][Ring1][C][=C][Ring1][=Branch1],C=C(C1)CCC12C(C=CNC(=O)N)C=C2S3CC=CC=C3C=N,C=C1CCC2(C1)C([SH]1CC=CC=C1C=N)=CC2C=CNC(N)=O,True,True
293,[C][=C][C][=C][Branch2][Ring1][C][C][O][N][C][=C][C][Branch1][Ring1][C][=O][=C][C][=C][Branch1][C][=C][Ring1][Branch2][C][C][=C][Ring1][=Branch2][C][=C][C][=C][C][=Branch1][C][=O][O][=C][Ring1][#Branch2][C][Branch1][C][F][=C][Ring1][N],C=CC=C(CONC1=CC(C2=O)=CC=C1C)CC3=C2C=CC=CC(=O)OC3C(F)=C,C=CC=C1CONc2cc(ccc2C)C(=O)C2=C(C1)C(C(=C)F)OC(=O)C=CC=C2,True,True
294,[N][=C][N][=C][C][Branch1][N][C][=C][C][=N][C][Branch1][Ring2][C][=C][Ring1][=Branch1][F][Branch1][Ring1][C][#N][=C][N][=C][Branch1][#Branch2][O][C][C][=C][Ring1][#Branch1][C][#N][C][=C][C][Branch1][C][F][=N][Ring1][S][C][Ring2][Ring1][=Branch1],N=CN=CC(C=C1C=NCC=C1)F,N=CN=CC(F)C=C1C=CCN=C1,True,True
295,[C][=Branch1][C][=O][C][C][C][C][N][C][=C][C][=C][C][=C][C][=C][C][Branch1][P][C][=C][N][C][C@][Ring1][#Branch1][C][Branch1][C][O][C][=C][Ring1][#Branch2][C][Cl][=C],C(=O)CCCCNC=CC=CC=CC=C1C2(C=CNC[C@]1C(O)C=C2C)Cl,CC1=CC(O)[C]2CNC=CC1(Cl)C2=CC=CC=CC=CNCCCCC=O,True,True
296,[C][O][C][=Branch1][C][=O][C@@H1][C][C][=C][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][C][C][=C][Ring1][=Branch1][C][Branch1][C][F][S][C][=Branch1][C][=O][C][C][=C][C][Ring1][O][Branch1][C][F][C][=C][Ring1][Ring2][Ring1][=Branch1][C],COC(=O)[C@@H1]CC=C(N1C(=O)CC2=C1C(F)SC(=O)CC3=C)C2(F)C=C3,C=C1C=CC2(F)C(=CC[CH]C(=O)OC)N3C(=O)CC2=C3C(F)SC(=O)C1,True,True
297,[C][=C][C][N][C][=C][Ring1][Branch1][C][=N][N][C][Branch1][O][C][C][=Branch1][C][=O][C][C@@][C][C][=C][C][NH1][C][=C][C][=N][Ring1][=Branch1][O][C][=C][Ring2][Ring1][C][Branch1][C][F][=C][C][=C][Ring1][#Branch2],C=C1CNC=C1C=NNC(CC(=O)C[C@@]CC=C)C2[NH1]C=CC=N2,C=CC[C]CC(=O)CC(NN=CC1=CNCC1=C)C1N=CC=CN1,True,True
298,[C][C][=C][C][C][N][C][=C][C][C][N][Ring1][Branch1][NH1][C][C][Ring1][=Branch2][=S][C][=C][C][C][Branch1][C][C][=N][C][Branch1][C][F][S][Ring2][Ring1][C][Ring1][#Branch2],CC=CCCN1C2=CCCN2[NH1]CC1=S3C=CCC(C)=NC(F)S3,CC=CCCN1C2=CCCN2NCC1=S1C=CCC(C)=NC(F)S1,True,True
299,[N][C@@][Branch1][C][Cl][Branch1][P][O][C][C][=C][C@@H1][Branch2][Ring1][=N][C][C][=C][C][Branch1][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch2][N][=C][C][=C][Ring1][=C][C@@H1][Branch1][C][C][C@@][Ring2][Ring1][Branch1][C@H1][Branch1][C][O][C],N=[C@@](Cl)OCC=C[C@@H1]CC1=CC(C=CC=C(F)C=C1)N=CC=C[C@@H1](C)[C@@],[C][C@H](C)C=CC=NC1C=CC=C(F)C=CC(C[CH]C=CCOC(=N)Cl)=C1,True,True
300,[C][C][=C][Branch1][S][C][Branch1][C][C][N][C][=C][Ring1][=Branch1][=N][C][C][=C][C][=C][Ring1][=Branch1][C][=C][N][C][Branch2][Ring1][Branch1][C][N][=N+1][Ring1][Ring1][C][#N][=C][N][C][Branch1][C][C][=C][Ring2][Ring1][C][Branch1][C][C][=O],CC=C1C(C)NC=C1NCC=CC=C,C=CC=CCNC1=CNC(C)C1=CC,True,True
301,[C][=C][C][C][=C][Branch2][Ring1][#C][N][C][C][N][C][C][C][Ring1][=Branch1][C][=O][C][=C][Branch1][Ring1][O][C][Cl][S][C][Branch1][C][F][=C][Ring1][N][S][=Branch1][C][=O][=O][C][=C][C][=C][C][Branch1][C][F][=C][Ring2][Ring1][=Branch2][C],C1=CCC=C(NC2CNCCC2C=O)OC=CC=CC(F)=C1C,CC1=C(F)C=CC=COC(NC2CNCCC2C=O)=CCC=C1,True,True
302,[C][C@@][C][C][O][C@@H1][C][=C][C][=N][C][Branch2][Ring2][C][=C][C][=C][C][Branch1][C][Cl][=N][Ring1][#Branch1][O][C][Branch1][C][C][Ring1][N][=N][Ring1][#C][C][=C][Branch1][Branch2][N][C@@H1][C][C][=Branch1][C][=O][C][=Ring2][Ring1][Ring1][Cl][C][=C][Ring2][Ring1][=Branch2],C[C@@]CCO[C@@H1]C=CC=NC1(CC=CC(Cl)=N1)Cl,C[C]CCO[CH]C=CC=NC1(Cl)CC=CC(Cl)=N1,True,True
303,[C][C][O][C][C][=Branch1][C][=O][N][C][=C][Branch2][Ring1][C][O][C][N][C][=Branch1][C][=O][NH1][C][=C][C][Branch1][C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][=Branch1][O][C][=Ring1][=N][C][=C][Ring2][Ring1][#Branch2],CCOC1C(=O)NC=C(OCNC(=O)[NH1]C=CC(C)=C2CF)CC=C2OCC=C1,CCOC1C=CCOC2=CCC(=CNC1=O)OCNC(=O)NC=CC(C)=C2CF,True,True
304,[C][C][O][C][=Branch1][C][=O][C@@H1][Branch1][#Branch2][C][C][N][C][C][O][S][C][=N][C][=C][C][=C][Ring1][Branch1][C][C][=C][Branch1][C][F][C][Branch1][C][C][=Branch1][C][=O][N][Ring1][Branch2][C][C][Ring2][Ring1][Ring2][C][Branch1][C][C][=O],CCOC(=O)[C@@H1](CCNC1COSC=N2)C=CC=C2C3C=C(F)C(C)(O)N3CC1C(C)=O,CCOC(=O)[C@@H]1C=CC=C2N=CSOCC(NCC1)C(C(C)=O)CN1C2C=C(F)C1(C)O,True,True
305,[C][C][=Branch1][C][=O][C][Branch2][Ring1][C][C@@][Branch1][C][N][C][=Branch1][C][=O][C][C@H1][Ring1][#Branch2][C][C][C][Ring1][=Branch1][Branch1][C][O][C][=C][C][Branch1][C][C][=C][Ring1][=Branch1][C][=N][Ring2][Ring1][=Branch2],C12C(=O)C([C@@](N)C(=O)C[C@H1]1CCC)(O3)C=CC(C)=C3C=N2,CCC[C@@H]1CC(=O)[C](N)C23C=CC(C)=C(C=NC1C2=O)O3,True,True
306,[C][C][O][C][=Branch1][C][=O][C][Branch1][C][F][C@H1][Branch1][Ring2][O][C][=C][S][N][=C][Branch2][Ring1][=Branch1][C][C@@][Branch1][C][C][=C][C][=C][Branch1][=Branch2][C][=C][Branch1][C][I][F][C][=C][Ring1][#Branch1][C][O][C][=C][C][=C][Ring2][Ring1][N],CC1OC(=O)C(F)[C@H1](OC=C)SN=C(C[C@@](C)=CC=CC=C(I)F)OC=CC=C1,C=CO[C@@H]1SN=C(CC(C)=CC=CC=C(F)I)OC=CC=CC(C)OC(=O)C1F,True,True
307,[N][C][=C][Branch1][C][F][C][=C][Ring1][Branch1][C][N][C][=C][Branch1][C][O][C][P][=Branch1][C][=O][Ring1][Branch2][O][C][=C][C][=C][Ring1][=Branch1][C][=C][Branch1][C][F][C],NC1=C(F)C=C1CNC=C(O)CP(=O)OC=CC=CC=C(F)C,CC(F)=CC=CC=CO[PH](=O)CC(O)=CNCC1=CC(F)=C1N,True,True
308,[O][=C][N][=C][Branch1][C][F][N][Branch2][Ring1][#Branch2][S][Branch1][C][Cl][C][=C][N][=O][C][=Ring1][=Branch2][C][N][=C][Ring1][#C][C][=C][C][=C][Branch1][O][C][=N][C][=C][C][Branch1][C][F][=C][Ring1][S][Cl][C][=C][Ring1][O],O=CN=C(F)N(S(Cl)C=CN=O)CC(F)=CCl,O=CN=C(F)N(CC(F)=CCl)[SH](Cl)C=CN=O,True,True
309,[C][C][O][C][=Branch1][C][=O][C][Branch1][C][F][C][C][O][C][=C][Branch1][Branch2][C][=C][Branch1][C][F][C][=C][C][Ring1][=N][Branch1][C][Cl][C][C][=C][Ring1][=Branch1][C][O],CCOC(=O)C1(F)CCOC=C(C=C(F)C=C2)C1(Cl)CC=C2CO,CCOC(=O)C1(F)CCOC=C2C=C(F)C=CC(CO)=CCC21Cl,True,True
310,[C][C][O][S@@][=Branch1][C][=O][C][C@@H1][C][C][C][=C][C][Branch1][Ring1][O][C][=N][N][C][=Branch1][C][=O][O][C][C][C][=C][Ring1][Branch2][=C][C][Branch1][#Branch2][C][=C][C][=C][Ring1][=Branch1][C][S][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][Ring2][Ring1][O],CCO[S@@](=O)C[C@@H1]CC1C=CC(OC)=NN2C(=O)OCCC=C2C3C(C=CC=C3CS)C(=O)C=C1,CCO[S@@](=O)C[CH]CC1C=CC(=O)C2C=CC=C(CS)C2C2=CCCOC(=O)N2N=C(OC)C=C1,True,True
311,[Cl][C][=C][C][C][Branch1][=C][O][C][=C][C][=C][C][N][Branch1][#Branch1][C][=Branch1][C][=O][/C][=C][\Cl][=C][Branch1][C][F][C][Ring1][=N][C@@H1][Ring1][#C][N][Ring2][Ring1][Branch1][O][C][C][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][C][C][Ring1][=C],ClC=CCC(OC=CC=CCNC(=O)/C=C)\Cl,C=CC(=O)NCC=CC=COC(Cl)CC=CCl,True,True
312,[F][C][=C][C][Branch1][=C][N][C@@H1][C][C][=C][N][Ring1][Branch1][C][C@@][Branch1][C][F][Branch2][Ring1][Ring2][N][C][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][Ring1][S][C][Branch1][C][F][=C][C][C][Ring1][#Branch1][=O],FC=CC(N[C@@H1]1CC=CN1C[C@@]2F)(NCC=C2CC(=O)NC(F)=C)CC=O,C=C(F)NC(=O)CC1=CCNC(C=CF)(CC=O)N[C@@H]2CC=CN2C[C]1F,True,True
313,[C][C][=Branch1][C][=O][C][C][=C][C][=C][C][Branch1][C][N][C][C][Branch1][C][C][Branch1][=Branch2][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][=C][C][=C][Ring1][#C][C][=C][Ring1][Branch1],CC(=O)CC=CC=CC(N)C1C(C)(C2=CC=C(O)C)C2C(=O)C3C=C1C=C3,CC(=O)CC=CC=CC(N)C1C2=CC(C=C2)C(=O)C2C(=CC=C(C)O)C21C,True,True
314,[C][N][S][=Branch1][C][=O][C][Branch1][C][C][C][Branch1][C][C][=C][O][C][C][=Branch1][C][=O][C][Branch2][Ring1][Ring2][C][=C][C][=C][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][Ring1][=N][=C][C][C][=C][Ring2][Ring1][N][Ring1][=N],CNS1(=O)C(C)C(C)=COCC(=O)C(C=CC=C2C(C)(C)C(=O)C=CC)=CCC=C12,CC=CC(=O)C(C)(C)C1=CC=CC2=CCC=C1[SH](=O)(NC)C(C)C(C)=COCC2=O,True,True
315,[C][C][N][Branch1][#Branch2][C][=C][C][C][=C][C][Branch1][C][N][=C][C][=Branch1][C][=O][N][C@H1][Ring1][=Branch2][C@@H1][Branch1][=N][O][C][=C][C][Branch1][Ring1][C][F][=C][Ring1][Branch2][N][C][=Branch1][C][=O][C@@][Ring2][Ring1][#Branch1][C][C][O],CCN(C=C1CC2=CCN)CC(=O)N[C@H1]2[C@@H1](OC=CC(CF)=CN)C(=O)[C@@]1CCO,CCN1C=C2CC(=CCN)[C@@H](NC(=O)C1)[C@@H](OC=CC(=CN)CF)C(=O)[C]2CCO,True,True
316,[C][S][C][C][N][C][C][=C][Branch1][C][C][C][=N][C][Branch2][Ring1][N][C][=C][Ring1][=Branch1][Branch1][C][O][C][C][=N][C][N][Branch1][Ring2][C][C][F][C][=C][Ring1][=Branch2],CSCCNCC=C(C1)C=NCC=C1COCC2=NCN(CCF)C=C2,CSCCNCC=C1C=NCC=C(COCC2=NCN(CCF)C=C2)C1,True,True
317,[C][C][=C][Branch2][Ring2][=Branch1][N][C][=C][C][Branch1][C][O][=C][C][=N][Ring1][Branch2][C][C][=Branch2][Ring1][N][=C][C][Branch1][C][N][C][=C][Branch1][C][O][C][=C][Ring1][Branch2][NH1][C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][#Branch2][C][C][Ring2][Ring1][N],C1C=C(N2C=C3C(O)=CC=N2)CC(F)=C3CC1,OC1=CC=NN2C=C1C1=C(F)CC2=CCCC1,True,True
318,[N][=C][C][C][C@@H1][Branch2][Ring1][C][O][C][C][=N][C][=C][Ring1][=Branch1][C][C][=C][C][Branch1][#Branch1][C][C][C@][Ring1][O][C][N][Ring1][Branch1][C][C@H1][Branch1][#Branch2][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Ring1][#C][C][C][Ring1][P][Ring2][Ring1][=C],N=CCC[C@@H1](OCC1=NC=CCC=CCC2C[C@]13C)N2C[C@H1](C=NC4=CC=CC=C4)NC3CC,CCC1N[C@@H](C=Nc2ccccc2)CN2C3CC=CCC=CN=C(CO[C@@H]2CCC=N)[C@@]1(C)C3,True,True
319,[C][C][Branch1][C][O][C][C@H1][C][N][C][=C][Branch1][C][I][C][C][=C][Ring1][Branch2][O][C][=C][C][=C][Ring1][=Branch1][C][=C][Branch1][C][C][C][=C][C][=C][Ring2][Ring1][Ring2][C][=Branch1][C][=O][N][C][=C][Ring1][#Branch2],CC(O)C[C@H1]C12NC=C(I)CC=C1OC=CC=CC=C(C3)C=CC=C2C(=O)NC=C3,CC(O)C[CH]C12NC=C(I)CC=C1OC=CC=CC=C1C=CC=C2C(=O)NC=CC1,True,True
320,[C][#C][C][C][=C][C][Branch1][C][Cl][C][=C][C][=Branch1][C][=O][C][O][C][C][Branch1][Ring1][O][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C@H1][C@@H1][C][O][C][Ring1][Branch1][C][Branch1][C][C][Branch1][C][S@@][=N][C][=C][Ring2][Ring1][Ring2],C#CCC=CC(Cl)C=CC(=O)COCC(OC)C(=O)[C@H1]1[C@@H1]COC1C(C)([S@@])NC=C,C#CCC=CC(Cl)C=CC(=O)COCC(OC)C(=O)[C@H]1[CH]COC1C(C)([S])NC=C,True,True
321,[C][C][S][C][=C][Branch2][Ring1][#C][C][C][Branch2][Ring1][Branch1][/C][=C][\C][=Branch1][C][=O][N][N][=C][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][=O][C][Branch1][C][C][=N][Ring1][=C][=C][Ring2][Ring1][#Branch1][O][C][C][O],CC1SC=C(CC(/C=C\C(=O)NN=CC(=O)C=CC(Cl)=C)=O)NC1OCCO,C=C(Cl)C=CC(=O)C=NNC(=O)/C=C\C(=O)CC1=CSC(C)C(OCCO)N1,True,True
322,[C][O][N][=C][C][=C][Branch1][Branch1][/C][C][O][C][C][=C][Branch1][Ring2][C][=N+1][C][C][Ring1][=Branch2][O][C][=C][C][=Branch1][C][=O][N],CON=CC=C(/CC1OC)C=C(C=[N+1]C)C1OC=CC(=O)N,C[N+]=CC1=CC(=CC=NOC)CC(OC)C1OC=CC(N)=O,True,True
323,[C][N][Branch1][C][N][Branch2][Ring1][Ring1][C][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][O][C][Branch1][Ring1][O][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch2][Ring1][=C][C][=N][Ring2][Ring1][Branch1],C=NN,C=NN,True,True
324,[C][C][Branch1][C][Br][C][N][C][=C][C][=C][Ring1][#Branch1][C][O][C][=Branch1][C][=O][C][Branch1][N][C][=N][C][=C][C][=C][Ring1][=Branch1][C][#N][=C][C][=Branch1][C][=O][C][Ring2][Ring1][C][Branch1][C][C][Branch1][C][C][C],CC(Br)CNC=CC1=CCOC(=O)C(C2=NC=CC=C2C#N)C(=O)C1(C)CCC,CCCC1(C)C(=O)C(c2ncccc2C#N)C(=O)OCC=C1C=CNCC(C)Br,True,True
325,[N][#C][C][N][C][=C][C][=C][C][C][Ring1][=Branch1][C][C@@H1][C][C@@][Branch1][C][F][C][Ring1][Branch2][C][=C][Branch1][C][F][C][O][Ring1][=Branch1][C@H1][C@@H1][Ring1][=N][C][=C][C][Ring1][Branch2][C][Ring1][P],N#CCNC1=CC=CC2C1C[C@@H1]C[C@@](F)C23C=C(F)CO3,N#CCNC1=CC=CC2C1C[CH]C[C](F)C21C=C(F)CO1,True,True
326,[C][O][C][=C][C][C@H1][Branch1][C][Cl][C][=C][Branch1][=Branch1][C][N][C][C][C][C@H1][Ring1][#C][C][=C][C][Branch1][C][C][N][=C][Ring1][#Branch2][C][C][Ring2][Ring1][Ring1][N][=Ring2][Ring1][=Branch1][C],C1OC2=CC3[C@H1](Cl)C=C(CNC4CC)[C@H1]1C=CC(C)N=C4CC3N2,CCC1NCC2=C[C@@H](Cl)C3C=C4NC3CC1=NC(C)C=C[C@H]2CO4,True,True
327,[C][#C][C][=Branch1][C][=S][Branch1][Ring1][/C][=O][O][C][C][=N][C][=C][Branch1][C][O][C][C][=C][Ring1][#Branch1][C][F][Cl],C#CC=S,C#CC=S,True,True
328,[C][C][Branch1][C][C][Branch1][C][O][C][=Branch1][C][=O][C][Branch1][=C][C][=N][C][C][Branch1][N][C][=C][C][Branch1][C][O][C][Branch1][C][Cl][=C][Ring1][C][C][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][=Branch1][Br],C1C(C)(O)C(=O)C(C=NCCC2=CC(O)C(Cl)=C)C=C2C=C1Br,C=C(Cl)C(O)C=C1CCN=CC2C=C1C=C(Br)CC(C)(O)C2=O,True,True
329,[N][C][Branch1][C][C][C][C][=C][C][Branch1][Branch2][C][=N][O][C][=C][C][C@][Ring1][Branch1][Branch1][C][F][C][O][C][Branch1][#Branch1][C][C@@H1][O][=C][C][=Ring1][N][=O][O][C][=Branch1][C][=O][C][Ring1][O][C][=C][C][=C][Ring2][Ring1][C],NC(C1)CC=CC1(C=NOC=CC[C@])CF,[C]CC=CON=CC1(CF)C=CCC(N)C1,True,True
330,[C][C][C][=C][C][=Ring1][Branch1][C][C][N][Branch2][Ring1][C][C][=C][O][C][=Branch1][C][=O][C][=Branch1][C][=O][C][=C][Ring1][=Branch2][C][O][=C][Branch1][Ring1][O][C][C][Ring2][Ring1][=Branch1],C=1C2C=CC=1CCN(C3=COC(=O)C(=O)C=C3CO)C(OC)C2,COC1CC2C=CC(=C2)CCN1c1coc(=O)c(=O)cc1CO,True,True
331,[C][C][Branch1][C][F][C][Branch1][=Branch1][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][Br][=C][C][Branch2][Ring1][=Branch1][=C][N][=C][NH1][C][C][Branch1][C][C][=C][Ring1][#Branch1][C][=C][C][Branch1][Ring1][O][C][=C][Ring1][O][N][C][Ring1][#Branch1],CC(F)C(CNC=O)C=CC(Br)=CC(CN=C[NH1]CC(C)=CC=C1C(OC)=C)NC1,C=C(OC)C1=CC=C(C)CNC=NCC(C=C(Br)C=CC(CNC=O)C(C)F)NC1,True,True
332,[C][O][C][=N][C][Branch2][Ring2][Ring1][N][C][=C][O][C][=Branch1][C][=O][C@][Branch1][C][C][=C][C][=C][Branch1][C][C][C@@H1][Ring1][#Branch1][C@][C][C][C][Ring1][O][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=Branch1][C][=O][C@H1][Branch1][C][C][C][C][Ring2][Ring1][=N],COC=NC(NC=COC(=O)[C@](C)=CC=C(C)[C@@H1][C@]C1CC=CC(Cl)=C1)C(=O)[C@H1](C)CC,CC[C@@H](C)C(=O)C(N=COC)NC=COC(=O)C(C)=CC=C(C)[CH][C]C1C=C(Cl)C=CC1,True,True
333,[O][=C][Branch1][#C][O][C][C][Branch1][C][F][=C][O][=N][Ring1][#Branch1][N][C][=C][S][C][=C][Branch1][=Branch1][C][C][Ring1][O][=O][N][=C][Ring1][=N][=N][C][Branch1][=Branch1][C][=Ring1][O][=C][C][=C][Ring2][Ring1][C][Ring1][Branch1],O=C(OCC(F)=C1ON2NC=C)S=3C=C(CC1=O)N=CNC(C=3CC)=C2,C=CNN1C=C2NC=NC3=CS(=C2CC)C(=O)OCC(F)=C(O1)C(=O)C3,True,True
334,[C][N][C][C][C][=C][C][=C][Branch2][Ring1][S][C][=C][Branch1][C][N][C][C][C][=Ring1][=Branch2][Ring1][#Branch2][C][Branch1][C][O][C][C][=Branch1][C][=O][F][=N][C][Branch1][C][C][=C][C][N][Ring1][=Branch2][Ring1][Branch1][O],CNCC1C2=C3C=C1C=C(N)CCC32,CNCC1C2=CC3=C1C3CCC(N)=C2,True,True
335,[C][C@@H1][Branch1][=C][C][Branch1][=Branch2][C][O][C][=C][Branch1][C][Br][C][=C][C][O][C][C][C][=C][C][=C][C][C][=Branch1][C][=O][C][=C][Branch1][O][C][C][=Branch1][C][=O][C@][Ring1][Branch2][Branch1][C][N][C][=C][Ring2][Ring1][C],C[C@@H1](C(COC=C(Br)C)=CC)OC1CC=CC=CCC(=O)C=C(CC(=O)[C@]N)C=C1,CC=C(COC=C(C)Br)[C@H](C)OC1C=CC(CC(=O)[C]N)=CC(=O)CC=CC=CC1,True,True
336,[N][C][C][=C][N][=C][Branch2][Ring1][C][C][=N][C][=C][C][=C][N][C][C][Branch1][#Branch1][C][C][Branch1][C][C][=O][O][C][C][Ring1][#C][=C][Branch1][O][C][O][Ring1][S][=C][C][=Branch1][C][=O][N][Ring1][#Branch2],NCC=CN=C(C=NC=C1C=CNC2CCC(C)=O)OCC=C2CO1,CC(=O)CCC1NC=CC2=CN=CC(=NC=CCN)OCC=C1CO2,True,True
337,[C][C][=C][C][=C][Branch1][C][C][=C][C][Branch2][Ring1][=N][C][C][Branch1][C][C][C][=C][C][Branch1][Branch2][C][C][=C][C][=N][Ring1][=Branch1][C][C][=C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][=Ring2][Ring1][C][=C][C][=C][Ring2][Ring1][O][C][=N][Ring2][Ring1][=C],CC=CC=C(C)CC(CC1(C)C=CC2(CC=CC=N2)CC=CCCC=O)N1,CC=CC=C(C)CC1CC(C)(C=CC2(CC=CCCC=O)CC=CC=N2)N1,True,True
338,[C][C][=C][C][Branch1][C][F][N][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][N][=C][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][S][Ring1][=Branch2][C][Branch1][C][Cl][O][C][C][Ring1][#Branch1],CC=CC(F)NC(=O)OC=CC=CC=CN=CC(C1=CC=CC=C1C)=C2SC(Cl)OCC2,CC=CC(F)NC(=O)OC=CC=CC=CN=CC(=C1CCOC(Cl)S1)c1ccccc1C,True,True
339,[C][C][Branch1][C][F][Branch1][C][C][O][C][=C][C][=C][C][C][=C][O][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][Branch1][C][F][S][Ring1][#Branch1][N][=C][C][=Branch1][C][=O][O][C][=N][C][=Ring1][N][=C][C][=C][Ring1][Branch1][C][=C][Ring2][Ring1][#Branch2],CC(F)(C)OC=CC=C1CC=COC(=O)N(C)C2=C(F)SN=CC(=O)OC=NC2CC=CC=C1,CN1C(=O)OC=CCC(=CC=COC(C)(C)F)C=CC=CCC2N=COC(=O)C=NSC(F)=C21,True,True
340,[C][C][C][Branch1][C][C][C][=Branch2][Ring1][C][=N][C][=C][C][Branch1][C][O][=C][N][Ring1][=Branch1][C][#C][C][O][C][N][=C][C][Branch1][=Branch1][C][=C][Ring1][=N][C][F][C][=C][Ring1][N],CCC(C)C(=NC1=CC(O2)=CN1C#CCOCN)CC(C=C2C)F,CCC(C)C1=Nc2cc(cn2C#CCOCN)OC(C)=CC(F)C1,True,True
